ID;annee;titre;premiere_semaine;budget
19141;2019;C'est ça l'amour;48291;3186000
14928;2014;Pasolini;18304;3206568,6
1973;2002;La Bande du Drugstore;17873;3207600
18321;2018;Ahlat Agaci (The Wild Pear Tree);32707;3207600
15675;2016;La Fille du patron;23064;3222488,88
18644;2018;Fortuna;14234;2990000
35;2007;Mr Bean's Holiday;383904;20000000
69;2007;Epic Movie;136000;20000000
151;2007;Premonition;98795;20000000
154;2007;Mr. Brooks;169740;20000000
178;2007;Disturbia;201177;20000000
233;2007;Dead Silence;3460;20000000
274;2007;Halloween (2007);47420;20000000
452;2006;The Grudge 2;152431;20000000
487;2006;Date Movie;108757;20000000
546;2006;The Last Kiss;50139;20000000
554;2006;A Scanner Darkly;24041;20000000
564;2006;The Covenant;33563;20000000
783;2005;Pooh's Heffalump Movie;183302;20000000
806;2005;Kung Fu Hustle;155625;20000000
960;2005;Boogeyman;13002;20000000
1170;2004;Dodgeball: A True Underdog Story;171577;20000000
1207;2004;Anacondas: The Hunt for the Blood Orchid;135180;20000000
1210;2004;Birth;84065;20000000
1228;2004;Innocence: Kokaku kidotai (Innocence: Ghost in the Shell 2);73486;20000000
1280;2004;I Heart Huckabees;17854;20000000
1315;2004;Paparazzi (2004);6848;20000000
1407;2003;The Jungle Book 2;623111;20000000
1465;2003;21 Grams;204787;20000000
1650;2003;Willard;21071;20000000
1671;2003;Holes;6506;20000000
1684;2003;Uptown Girls;1069;20000000
1763;2002;Return to Never Land;354985;20000000
1836;2002;Ghost Ship;204278;20000000
1935;2002;Equilibrium;39646;20000000
2157;2001;The Man Who Wasn't There;130537;20000000
2185;2001;13 Ghosts;147613;20000000
2442;2000;The Tigger Movie;149161;20000000
2487;2000;The Yards;176484;20000000
2534;2000;High Fidelity;57785;20000000
9786;2006;Desu nôto: The last name;2244;20000000
9824;2007;Superbad;200505;20000000
9830;2007;Silk;13730;20000000
9921;2007;Butterfly on a Wheel;41882;20000000
9995;2007;The Kite Runner;42604;20000000
10111;2008;Street Kings;192341;20000000
10116;2008;The Bank Job;183237;20000000
10126;2008;Never Back Down;70188;20000000
10156;2007;Mongol;128802;20000000
10202;2009;The Brothers Bloom;21727;20000000
10283;2008;Beverly Hills Chihuahua;119666;20000000
10306;2008;The Wackness;10450;20000000
10317;2009;The Road;197280;20000000
10354;2008;My Best Friend's Girl;85519;20000000
10369;2008;Ghost Town;2034;20000000
10370;2008;Appaloosa;131985;20000000
10409;2008;Flash of Genius;2023;20000000
10532;2008;The Burning Plain;46691;20000000
10552;2009;Milk;235246;20000000
10570;2009;Notorious;74028;20000000
10582;2009;The Horsemen (2009);29171;20000000
10758;2009;17 Again;452343;20000000
10882;2010;Daybreakers;117073;20000000
10896;2009;Armored;67488;20000000
10914;2009;Bandslam;58677;20000000
11016;2009;The Stepfather;16844;20000000
11192;2008;Rogue;8527;20000000
11197;2010;She's Out of My League;3493;20000000
11260;2010;The American;308290;20000000
11456;2010;Alpha and Omega;157415;20000000
11481;2010;Let Me In;64832;20000000
11488;2010;Vampires Suck;124317;20000000
11495;2010;The Fighter;137534;20000000
11496;2011;The Debt;88044;20000000
11663;2010;Jackass 3-D;192469;20000000
11946;2011;Bad Teacher;397304;20000000
12209;2011;Monte Carlo;2151;20000000
12235;2011;A Dangerous Method;149627;20000000
12238;2011;The Resident;35962;20000000
12370;2011;What's Your Number?;95712;20000000
12546;2012;Lockout;285441;20000000
12751;2012;Lay the Favorite;16256;20000000
13041;2012;Chasing Mavericks;25259;20000000
13141;2013;The World's End;58161;20000000
13403;2013;Trance;124297;20000000
13598;2013;Twelve Years a Slave;375305;20000000
13637;2013;The Conjuring;377560;20000000
13722;2013;Kaze Tachinu (The Wind Rises);258144;20000000
13726;2013;Battle of the Year;59251;20000000
13881;2013;Khumba;183762;20000000
14045;2014;Endless Love (2014);3188;20000000
14556;2014;John Wick;184851;20000000
14595;2015;Inherent Vice;60642;20000000
14920;2015;Selma;135639;20000000
15462;2015;Burnt;217940;20000000
15497;2015;Spotlight;198197;20000000
15655;2016;Triple 9;163624;20000000
15706;2016;Risen;37717;20000000
15785;2016;Ratchet & Clank;97190;20000000
15870;2016;Me Before You;39325;20000000
15941;2016;Bad Moms;150601;20000000
15942;2016;Nerve;290562;20000000
15950;2016;The Light Between Oceans;49226;20000000
16406;2017;Gold (2017);45363;20000000
16730;2017;Rough Night;66666;20000000
17510;2017;Wonder;82140;20000000
17524;2017;The Star;94568;20000000
17542;2019;Glass;539113;20000000
18376;2018;A Simple Favor;103377;20000000
18721;2019;On the Basis of Sex;43874;20000000
18839;2019;Us;285741;20000000
19176;2019;Little;2441;20000000
19568;2019;Good Boys;76808;20000000
19631;2019;Hustlers;120348;20000000
20144;2021;Spiral;33994;20000000
21005;2021;Halloween Kills;128699;20000000
21173;2021;Stillwater;135483;20000000
22129;2022;Halloween Ends;187689;20000000
22334;2022;The Banshees Of Inisherin;99482;20000000
22425;2022;Till;31818;20000000
22496;2023;Knock at the Cabin;109685;20000000
22514;2022;Violent Night;88083;20000000
23022;2023;Retribution;124439;20000000
23237;2023;Five Nights at Freddy's;493993;20000000
866;2005;Revolver;117915;21600000
9956;2008;Be Kind Rewind;146496;21600000
18817;2019;Le Chant du loup;448755;21600000
20671;2020;Bigfoot Family;84767;21600000
475;2006;Le Concile de Pierre;133365;21648770,64
17074;2017;Stars 80, la suite;178540;21656147,04
18380;2016;The Warriors Gate;3844;21727797,48
2273;2001;The Man Who Cried;40847;20170000
10511;2008;Der Baader-Meinhof Komplex;34637;20280177
42;2007;Jacquou Le Croquant;378651;21935880
13816;2014;Brick Mansions;200301;21983619,24
17552;2018;Taxi 5;1524218;22021200
560;2006;Pulse;34209;20500000
10745;2009;Cheri;90899;20500000
14388;2014;The Search;53211;22250711,88
22592;2023;Jeanne du Barry;45029;22269600
26;2007;La Môme;1573648;22417821,36
16041;2016;L'Odyssée;445363;22531782,96
12756;2012;Les Seigneurs;1088676;22572167,4
1811;2002;Le Transporteur;260706;22593600
1063;2004;Les Rivières pourpres 2, Les Anges de l'Apocalypse;908719;22647600
2117;2001;Le Baiser mortel du dragon;505980;22658400
10264;2008;The Duchess;99747;22659238,08
1298;2004;Nouvelle France;16772;20988731
12;2009;Harry Potter and the Half-Blood Prince;2882397;200000000
1408;2003;Terminator 3: Rise of the Machines;1506449;200000000
2399;2000;Dinosaur;1250646;200000000
10107;2010;Alice in Wonderland (2010);1599583;200000000
10109;2009;2012;2212370;200000000
10290;2010;Iron Man 2;1216314;200000000
10337;2010;Prince of Persia: The Sands of Time;815255;200000000
10346;2009;Transformers : Revenge of the Fallen;1115888;200000000
10367;2010;Toy Story 3;1276905;200000000
10611;2009;A Christmas Carol;499094;200000000
10698;2011;Green Lantern;423226;200000000
11041;2011;Cars 2;1047200;200000000
11486;2013;Monsters University;587446;200000000
11705;2013;Iron Man 3;2064740;200000000
12100;2012;Skyfall;1839220;200000000
13038;2014;X-Men : Days of Future Past;1223166;200000000
13407;2014;The Amazing Spider-Man 2;1249001;200000000
13617;2016;Finding Dory;1003479;200000000
14853;2017;Guardians Of The Galaxy Vol. 2;1401339;200000000
15113;2017;Star Wars: The Last Jedi;2510462;200000000
15289;2019;Toy Story 4;1505679;200000000
15602;2016;Rogue One: A Star Wars Story;1798117;200000000
17130;2018;Black Panther;1058869;200000000
17342;2018;The Incredibles 2;1840492;200000000
17531;2019;X-Men: Dark Phoenix;689880;200000000
17550;2018;Fantastic Beasts: The Crimes of Grindelwald;1649616;200000000
18257;2019;Fast & Furious Presents: Hobbs & Shaw;1131141;200000000
18730;2021;Jungle Cruise;284681;200000000
18988;2021;F9: The Fast Saga;1301589;200000000
19456;2020;Onward;515381;200000000
19544;2022;Doctor Strange In The Multiverse Of Madness;1438287;200000000
19545;2021;Black Widow (2021);909000;200000000
20006;2021;Eternals;775467;200000000
21065;2021;Spider-Man: No Way Home;2867515;200000000
21413;2022;Fantastic Beasts: The Secrets of Dumbledore;1132062;200000000
21441;2023;Ant-Man and the Wasp : Quantumania;735356;200000000
21456;2022;Lightyear;482715;200000000
22276;2022;Spider-Man: No Way Home (The More Fun Stuff Version);42098;200000000
22581;2023;Elemental;426818;200000000
22623;2023;Killers of the Flower Moon;418140;200000000
22685;2023;Titanic (25th Anniversary);242859;200000000
23184;2024;Argylle;219098;200000000
19866;2020;Tenet;948378;205000000
21215;2023;Aquaman and the Lost Kingdom;552105;205000000
706;2005;King Kong (2005);1441705;207000000
11366;2012;Battleship;567346;209000000
68;2007;Freedom Writers;163878;21000000
199;2007;We Own The Night;264579;21000000
2183;2002;The Royal Tenenbaums;148781;21000000
2309;2001;Hardball;17049;21000000
2563;2000;The Way of the Gun;62485;21000000
2617;2000;Duets;7576;21000000
10408;2008;Synecdoche, New York;3869;21000000
10490;2006;DOA: Dead or Alive;43958;21000000
11503;2011;Diary of a Wimpy Kid 2: Rodrick Rules;227;21000000
12960;2012;Silver Linings Playbook;283208;21000000
17295;2017;The Battleship Island;1503;21000000
17937;2018;Blockers;365;21000000
18649;2019;Pet Sematary (2019);385254;21000000
19015;2019;The Hustle;120378;21000000
12930;2012;Silent Hill: Revelation;130355;22701596,76
193;2007;Le Deuxième souffle;260479;22811289,12
12926;2013;L'Ecume des jours;391386;23006682,72
1815;2002;And now… Ladies & Gentlemen;169140;23014800
205;2007;L'Auberge rouge;325209;23144400
351;2006;Astérix et les Vikings;491328;23198400
12178;2011;The Prodigies;89083;23263479,72
935;2005;The Bridge of San Luis Rey;35158;21660448
1432;2003;Fanfan la Tulipe;473568;23479200
786;2005;Man To Man;223079;23488236,36
2328;2001;Histoires de vies brisées;1947;226800
1047;2004;Spider-Man 2;2100789;210000000
13409;2014;Transformers: Age Of Extinction;1215124;210000000
12715;2013;The Lone Ranger;544062;215000000
12913;2013;Oz: The Great and Powerful;788437;215000000
13345;2015;Star Wars: The Force Awakens;3801235;215000000
14851;2016;Captain America: Civil War;1354401;215000000
15854;2017;Transformers: The Last Knight;810533;217000000
283;2007;Mr. Woodcock;1775;22000000
287;2008;The Eye;143604;22000000
756;2005;Prime;296249;22000000
803;2005;Derailed;154731;22000000
976;2005;The Weather Man;3389;22000000
985;2005;Deuce Bigalow: European Gigolo;890;22000000
1239;2004;Steamboy;42996;22000000
1475;2003;Underworld;311831;22000000
1493;2003;Open Range;181641;22000000
1928;2002;The Unsaid;64480;22000000
1967;2002;The Rookie;32578;22000000
2201;2001;I Am Sam;35567;22000000
2224;2001;The Animal;59154;22000000
2299;2001;Saving Silverman;22938;22000000
2321;2001;Jay and Silent Bob Strike Back;7273;22000000
2502;2000;The Little Vampire;119008;22000000
9867;2007;The Game Plan;65028;22000000
9991;2008;Mad Money;36516;22000000
10066;2008;Step Up 2 the Streets;206184;22000000
10212;2008;Traitor;35840;22000000
10263;2008;Lakeview Terrace;140811;22000000
10729;2009;12 Rounds;3321;22000000
10884;2009;The Informant;122564;22000000
11677;2010;Stone;71550;22000000
11680;2010;Fair Game (2010);117377;22000000
12772;2012;Diary of a Wimpy Kid: Dog Days;191;22000000
13759;2013;Homefront;218906;22000000
13778;2013;Out of the Furnace;119092;22000000
14435;2014;The Hundred-Foot Journey;92995;22000000
15618;2016;Hail, Caesar!;368023;22000000
16681;2017;A Dog's Purpose;40700;22000000
17290;2018;The Nun;633713;22000000
17513;2017;Roman J. Israel, Esq.;16920;22000000
18781;2018;Schindler's List (Rep. 2018);6530;22000000
19868;2020;The Gentlemen;238040;22000000
22368;2022;Bros;11110;22000000
11919;2011;The Lady;223314;23875645,32
9847;2008;Agathe Cléry;450544;24100339,32
12210;2011;This Must Be the Place;71045;24192630,72
14658;2014;The Water Diviner;56523;22500000
16067;2016;Nocturnal Animals;124137;22500000
17397;2017;Santa & Cie;578133;24321600
11310;2010;Hors-la-loi (2010);195242;24341128,56
19823;2019;Le Prince Oublié;457031;24484860,36
10600;2009;Le Petit Nicolas;1132450;24516000
1092;2004;Immortel (Ad Vitam);422135;24570000
14488;2014;La French;521078;24667210,8
1455;2003;Michel Vaillant;460777;24721200
711;2005;Iznogoud;1116637;24734405,16
10739;2012;Marvel's The Avengers;2041362;220000000
16415;2017;Coco (2017);948846;220000000
21752;2023;The Flash;388700;220000000
22067;2023;The Marvels;369007;220000000
4;2008;Quantum of Solace;1703897;225000000
6;2008;The Chronicles of Narnia: Prince Caspian;994686;225000000
321;2006;Pirates of the Caribbean: Dead Man's Chest;2708112;225000000
11384;2012;Men in Black 3;802879;225000000
12820;2013;Man of Steel;1054552;225000000
1306;2004;Vanity Fair;8164;23000000
1321;2004;Chasing Liberty;3554;23000000
2215;2001;Joy Ride;118471;23000000
2296;2001;Someone Like You;27219;23000000
2441;2000;Big Momma's House;311941;23000000
2443;2000;Final Destination;234658;23000000
2578;2000;Pitch Black;48987;23000000
11791;2010;Kari-gurashi no Arietti (The Borrowers - The Secret World of Arrietty);183156;23000000
12501;2012;Haywire;92437;23000000
13622;2013;Behind the Candelabra;123223;23000000
13728;2014;Her;158100;23000000
15656;2016;Eddie the Eagle;51964;23000000
18367;2018;Green Book;288777;23000000
18645;2018;The Hate U Give;97825;23000000
21018;2022;Marry Me;64399;23000000
18677;2018;L'Empereur de Paris;268859;24881353,2
11114;2010;Camping 2;1357109;24911460,36
13646;2013;Eyjafjallajökull;545928;24979550,04
10044;2008;Mesrine : L'Instinct de mort;769242;25159661,64
1178;2004;San Antonio;146098;25229075,4
10286;2009;OSS 117 : Rio ne répond plus;1090269;25233206,4
21044;2021;Eiffel;408803;25272000
13767;2015;Le Dernier loup;483683;25307640
20753;2021;Aline;595211;25477200
2089;2001;Le Peuple migrateur;518473;25520400
10043;2008;Mesrine : L'Ennemi public n°1;740223;25754754,6
764;2005;L'Empire des loups;429165;25847125,92
16925;2002;Wesh Wesh Qu'est-ce qui se passe ?;13931;248400
10736;2012;The Amazing Spider-Man;1014724;230000000
10742;2010;Robin Hood (2010);1185144;230000000
15285;2017;Pirates of the Caribbean: Dead Men Tell No Tales;1346594;230000000
302;2006;Alatriste;11263;24000000
358;2006;Rocky Balboa;670642;24000000
728;2004;Hauru no ugoku shiro (Howl's Moving Castle);345633;24000000
1332;2004;Win a Date With Tad Hamilton!;1847;24000000
1672;2003;Old School;5134;24000000
1679;2003;Biker Boyz;2863;24000000
2548;2000;Nurse Betty;80705;24000000
2558;2000;Gossip;68705;24000000
2629;2000;Return to Me;12514;24000000
2873;2000;Girl Interrupted;57980;24000000
10083;2008;Definitely, Maybe;50836;24000000
10881;2009;Zombieland;152630;24000000
11265;2010;Faster;31302;24000000
11608;2008;The Nightmare Before Christmas(in 3-D 2008);4320;24000000
11609;2007;The Nightmare Before Christmas(in Disney Digital 3-D);5911;24000000
11748;2011;Footloose (2011);977;24000000
12292;2011;I Don't Know How She Does It;128970;24000000
14389;2015;Foxcatcher;80741;24000000
16405;2016;Fences;65336;24000000
18862;2019;Downton Abbey;273446;24000000
21578;2022;Scream (2022);212555;24000000
22213;2022;Where the Crawdads Sing;110381;24000000
20088;2020;Tanhaji: The Unsung Warrior;380;24109000
11448;2011;Largo Winch 2;587514;26078790,24
1751;2002;Le Boulet;1423290;26082000
17269;2017;Overdrive;190224;26286607,08
17389;2017;La Promesse de l'aube (2017);250088;26352000
11191;2011;Rien à déclarer;2587056;26388729,72
14010;2014;Les Vacances du Petit Nicolas;887210;26434071,36
736;2005;Le Transporteur 2;440512;26551216,8
15192;2016;Les Visiteurs 3 : La Révolution;1150047;26735017,68
15160;2015;Le Transporteur - Héritage;262041;26920874,88
19959;2019;Dabangg 3;2110;24953000
14888;2015;Spectre;2203549;245000000
137;2007;The Contract;74260;25000000
169;2007;1408;162862;25000000
191;2007;Michael Clayton;254575;25000000
281;2007;Eastern Promises;309843;25000000
373;2006;Final Destination 3;405218;25000000
387;2006;Babel;200643;25000000
443;2006;Omen 666;181888;25000000
486;2006;Chaos (2006);100296;25000000
774;2005;The Constant Gardener;215237;25000000
807;2005;The Jacket;179700;25000000
878;2005;Where the Truth Lies;58836;25000000
928;2005;Lords of Dogtown;36373;25000000
945;2005;The World's Fastest Indian;30712;25000000
979;2005;The Sisterhood of the Traveling Pants;2306;25000000
1082;2004;Scooby-Doo 2: Monsters Unleashed;465406;25000000
1129;2004;Finding Neverland;211042;25000000
1156;2004;Cellular;182469;25000000
1199;2004;Godsend;87714;25000000
1301;2004;Dirty Dancing: Havana Nights;8989;25000000
1318;2004;Taxi (2004);2662;25000000
1436;2003;Mystic River;310512;25000000
1492;2003;Rugrats Go Wild!;68380;25000000
1494;2003;Cradle 2 the Grave;271694;25000000
1512;2003;Freddy Vs. Jason;211082;25000000
1636;2003;What a Girl Wants;35553;25000000
1786;2002;The Hours;190274;25000000
1824;2002;The Wild Thornberrys;96786;25000000
1848;2002;Punch-Drunk Love;117685;25000000
1894;2002;Blue Crush;103479;25000000
1901;2002;Half Past Dead;74810;25000000
1915;2002;Possession (2002);79029;25000000
1951;2002;Killing Me Softly;43231;25000000
2169;2001;Jimmy Neutron: Boy Genius;84768;25000000
2175;2001;Exit Wounds;172273;25000000
2177;2001;Crocodile Dundee in LA;221852;25000000
2336;2001;Say It Isn't So;3008;25000000
2457;2000;Chocolat;161893;25000000
2465;2000;The Next Best Thing;214997;25000000
2478;2000;Romeo Must Die;289094;25000000
2500;2000;Under Suspicion (2000);150066;25000000
2519;2000;Highlander: Endgame;152422;25000000
9753;2008;Cloverfield;410455;25000000
9834;2007;Dan in Real Life;134661;25000000
9892;2007;No Country for Old Men;325024;25000000
9927;2008;There Will Be Blood;180519;25000000
10086;2008;Deception;79737;25000000
10112;2008;Cleaner;143131;25000000
10203;2009;He's Just Not That Into You;310809;25000000
10218;2008;Homeland Security;18363;25000000
10235;2008;The House Bunny;48504;25000000
10245;2008;Blindness;25808;25000000
10361;2008;Fly Me to the Moon;101548;25000000
10393;2008;Doubt;73265;25000000
10430;2008;Frost / Nixon;31005;25000000
10589;2009;Dance Flick;5084;25000000
10732;2009;The Box;187209;25000000
10756;2008;Passengers;46507;25000000
10759;2009;Bad Lieutenant: Port of Call New Orleans;199231;25000000
