ID,France,USA,GB,Autre_pays
58435,True,False,False,False
58436,False,False,False,True
58472,False,False,False,True
58473,True,False,False,False
58486,False,False,False,True
58525,False,False,False,True
58536,True,False,False,False
58551,True,False,False,False
58606,False,False,False,True
58608,False,False,False,True
58688,True,False,False,False
58715,True,False,False,False
58837,False,False,False,True
58838,False,False,False,True
58839,False,False,False,True
58842,True,False,False,False
58856,False,False,False,True
58905,True,False,False,False
58906,True,False,False,False
58908,False,False,False,True
58911,False,False,False,True
58934,True,False,False,False
58944,False,False,False,True
58946,False,False,False,True
58967,True,False,False,False
58984,True,False,False,False
58991,True,False,False,False
59011,False,False,False,True
59012,False,False,False,True
59027,False,False,False,True
59068,False,False,False,True
59069,True,False,False,False
59075,False,False,False,True
59090,False,False,False,True
59113,True,False,False,False
59114,True,False,False,False
59115,True,False,False,False
59116,True,False,False,False
59124,False,False,True,False
59125,False,False,False,True
59127,False,False,False,True
59128,False,False,False,True
59129,False,False,False,True
59130,False,False,False,True
59131,False,False,False,True
59132,True,False,False,False
59151,False,False,False,True
59188,True,False,False,False
59198,False,False,False,True
59200,False,False,False,True
59208,False,False,False,True
59209,True,False,False,False
59226,False,False,False,True
59231,True,False,False,False
59254,True,False,False,False
59275,False,False,False,True
59303,True,False,False,False
59308,True,False,False,False
59315,False,False,False,True
59320,False,False,False,True
59351,False,False,False,True
59400,True,False,False,False
59401,False,False,False,True
59402,True,False,False,False
59408,False,False,False,True
59433,True,False,False,False
59496,False,False,False,True
59561,False,False,False,True
59564,False,False,False,True
59573,False,False,False,True
59574,False,False,False,True
59576,True,False,False,False
59578,True,False,False,False
59605,False,False,False,True
59615,False,False,False,True
59628,True,False,False,False
59636,True,False,False,False
59638,True,False,False,False
59641,True,False,False,False
59645,True,False,False,False
59668,False,False,False,True
59673,False,False,False,True
59701,True,False,False,False
59719,False,False,False,True
59720,False,False,False,True
59735,False,False,False,True
59736,True,False,False,False
59775,True,False,False,False
59799,False,False,False,True
59809,False,False,False,True
59827,False,False,False,True
59831,False,False,False,True
59835,True,False,False,False
59842,False,False,False,True
59876,False,False,False,True
59889,True,False,False,False
59897,False,False,False,True
59903,False,False,False,True
59918,False,False,False,True
59924,False,False,False,True
59945,False,False,False,True
59948,False,False,False,True
59958,True,False,False,False
59982,False,False,False,True
59991,True,False,False,False
59998,False,False,False,True
60013,True,False,False,False
60016,False,False,False,True
60027,True,False,False,False
60038,True,False,False,False
60049,False,False,False,True
60053,False,False,False,True
60077,False,False,False,True
60101,False,False,False,True
60102,True,False,False,False
60114,False,False,False,True
60132,False,False,False,True
60135,True,False,False,False
60164,True,False,False,False
60180,False,False,False,True
60198,True,False,False,False
60199,False,False,False,True
60203,True,False,False,False
60207,False,False,False,True
60208,False,False,False,True
60249,False,False,False,True
60258,False,False,False,True
60285,False,False,False,True
60294,False,False,False,True
60426,False,False,False,True
60502,False,False,False,True
60513,False,False,False,True
60569,True,False,False,False
60572,True,False,False,False
60580,False,False,False,True
60581,False,False,False,True
60583,True,False,False,False
60593,False,False,False,True
60627,True,False,False,False
60628,True,False,False,False
60631,True,False,False,False
60654,False,False,False,True
60688,False,False,False,True
60689,True,False,False,False
60697,False,False,False,True
60702,False,False,False,True
60710,False,False,False,True
60722,True,False,False,False
60723,False,False,False,True
60727,True,False,False,False
60736,False,False,False,True
60766,True,False,False,False
60777,False,False,False,True
60779,True,False,False,False
60792,False,False,False,True
60803,False,False,False,True
60833,True,False,False,False
60878,False,False,False,True
60885,False,False,False,True
60901,False,False,False,True
60919,False,False,False,True
60964,False,False,False,True
60975,False,False,False,True
60981,True,False,False,False
60982,False,False,False,True
60987,True,False,False,False
61008,False,False,False,True
61081,True,False,False,False
61087,False,False,False,True
61095,False,False,False,True
61099,True,False,False,False
61100,False,False,False,True
61104,False,False,False,True
61119,True,False,False,False
61127,True,False,False,False
61129,False,False,False,True
61139,False,False,False,True
61149,True,False,False,False
61180,False,False,False,True
61185,True,False,False,False
61186,True,False,False,False
61207,False,False,True,False
61209,True,False,False,False
61252,True,False,False,False
61254,False,False,False,True
61256,False,False,False,True
61259,True,False,False,False
61260,False,False,False,True
61262,False,False,True,False
61263,False,False,False,True
61272,True,False,False,False
61280,False,False,False,True
61282,False,False,False,True
61313,True,False,False,False
61314,True,False,False,False
61318,True,False,False,False
61320,False,False,False,True
61333,False,False,False,True
61334,False,False,False,True
61361,True,False,False,False
61429,True,False,False,False
61445,False,False,False,True
61446,True,False,False,False
61447,False,False,True,False
61469,False,False,False,True
61490,True,False,False,False
61491,False,False,False,True
61505,False,False,False,True
61508,False,False,False,True
61510,True,False,False,False
61511,True,False,False,False
61512,False,False,False,True
61541,True,False,False,False
61543,True,False,False,False
61545,True,False,False,False
61577,True,False,False,False
61578,False,False,False,True
61579,True,False,False,False
61587,False,False,False,True
61590,False,False,False,True
61604,True,False,False,False
61605,True,False,False,False
61611,False,False,False,True
61614,False,False,False,True
61615,False,False,False,True
61639,False,False,False,True
61640,False,False,False,True
61653,False,False,False,True
61657,False,False,False,True
61658,True,False,False,False
61659,True,False,False,False
